Feature 41 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9173°N, -125.4983°W. fcode: GE94850000 | elevation: 5 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR110
Feature 51 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9145°N, -125.5164°W. fcode: GE94850000 | elevation: 4 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR46
Feature 56 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9222°N, -125.5065°W. fcode: GE94850000 | elevation: 4 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR96
Feature 93 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9027°N, -125.5187°W. fcode: GE94850000 | elevation: 5 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR73
Feature 90 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9020°N, -125.5212°W. fcode: GE94850000 | elevation: 5 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR81
Feature 66 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9508°N, -125.4366°W. fcode: GE94850000 | elevation: 5 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR117
Feature 38 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9064°N, -125.4721°W. fcode: GE94850000 | elevation: 0 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR130
Feature 55 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9210°N, -125.5128°W. fcode: GE94850000 | elevation: 4 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR93
Feature 98 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9041°N, -125.5186°W. fcode: GE94850000 | elevation: 5 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR69
Feature 153 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9339°N, -125.5534°W. fcode: GE94850000 | elevation: 4 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR23
Feature 96 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9039°N, -125.5182°W. fcode: GE94850000 | elevation: 5 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR70
Feature 2 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.8886°N, -125.4729°W. fcode: GE94850000 | elevation: 1 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C083 | source id: 092C083TWTR13
Feature 112 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9117°N, -125.5152°W. fcode: GE94850000 | elevation: 4 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR53
Feature 46 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9190°N, -125.4992°W. fcode: GE94850000 | elevation: 5 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR105
Feature 65 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9507°N, -125.4369°W. fcode: GE94850000 | elevation: 5 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR116
Feature 60 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9500°N, -125.4371°W. fcode: GE94850000 | elevation: 5 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR114
Feature 181 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9964°N, -125.5982°W. fcode: GC90200000 | elevation: 35 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR136
Feature 178 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9813°N, -125.6473°W. fcode: GE94850000 | elevation: 3 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C092 | source id: 092C092TWTR2
Feature 26 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9022°N, -125.5081°W. fcode: GE94850000 | elevation: 3 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR86
Feature 159 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9371°N, -125.5632°W. fcode: GE94850000 | elevation: 4 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR15
Feature 104 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9075°N, -125.5168°W. fcode: GE94850000 | elevation: 4 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR63
Feature 117 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9127°N, -125.5129°W. fcode: GE94850000 | elevation: 4 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR48
Feature 36 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9033°N, -125.4740°W. fcode: GE94850000 | elevation: 3 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR111
Feature 124 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9165°N, -125.5251°W. fcode: GE94850000 | elevation: 5 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR41
Feature 22 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9016°N, -125.5136°W. fcode: GE94850000 | elevation: 5 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR78
Feature 148 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9363°N, -125.5598°W. fcode: GE94850000 | elevation: 4 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR16
Feature 78 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9537°N, -125.4320°W. fcode: GE94850000 | elevation: 7 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR121
Feature 174 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9778°N, -125.6485°W. fcode: GE94850000 | elevation: 5 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C092 | source id: 092C092TWTR11
Feature 11 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.8922°N, -125.4544°W. fcode: GE94850000 | elevation: 1 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C083 | source id: 092C083TWTR8
Feature 108 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9109°N, -125.5141°W. fcode: GE94850000 | elevation: 5 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR55
Feature 146 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9356°N, -125.5692°W. fcode: GE94850000 | elevation: 4 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR10
Feature 6 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.8939°N, -125.4564°W. fcode: GE94850000 | elevation: 1 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C083 | source id: 092C083TWTR7
Feature 27 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9025°N, -125.5046°W. fcode: GE94850000 | elevation: 3 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR88
Feature 95 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9034°N, -125.5189°W. fcode: GE94850000 | elevation: 5 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR72
Feature 4 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.8909°N, -125.4708°W. fcode: GE94850000 | elevation: 1 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C083 | source id: 092C083TWTR11
Feature 32 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.8999°N, -125.4661°W. fcode: GE94850000 | elevation: 1 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C083 | source id: 092C083TWTR14
Feature 82 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9560°N, -125.4076°W. fcode: GE94850000 | elevation: 3 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR131
Feature 132 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9263°N, -125.5449°W. fcode: GE94850000 | elevation: 3 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR33
Feature 85 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9701°N, -125.4039°W. fcode: GE94850000 | elevation: 4 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR132
Feature 144 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9353°N, -125.5689°W. fcode: GE94850000 | elevation: 4 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR11
Feature 10 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.8917°N, -125.4554°W. fcode: GE94850000 | elevation: 1 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C083 | source id: 092C083TWTR18
Feature 120 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9047°N, -125.5187°W. fcode: GE94850000 | elevation: 4 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR67
Feature 133 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9266°N, -125.5442°W. fcode: GE94850000 | elevation: 3 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR32
Feature 0 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.8724°N, -125.4752°W. fcode: GE94850000 | elevation: 10 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C083 | source id: 092C083TWTR9
Feature 166 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9566°N, -125.6064°W. fcode: GE94850000 | elevation: 5 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C092 | source id: 092C092TWTR7
Feature 140 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9293°N, -125.5650°W. fcode: GE94850000 | elevation: 4 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR12
Feature 70 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9204°N, -125.4958°W. fcode: GE94850000 | elevation: 5 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR98
Feature 97 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9039°N, -125.5192°W. fcode: GE94850000 | elevation: 5 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR71
Feature 64 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9506°N, -125.4374°W. fcode: GE94850000 | elevation: 6 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR125
Feature 44 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9181°N, -125.4976°W. fcode: GE94850000 | elevation: 5 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR107
Feature 109 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9111°N, -125.5134°W. fcode: GE94850000 | elevation: 5 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR56
Feature 28 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9025°N, -125.5074°W. fcode: GE94850000 | elevation: 3 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR87
Feature 40 from 'pub:WHSE_BASEMAPPING.TRIM_WATER_POINTS', located at approximately 48.9074°N, -125.4985°W. fcode: GE94850000 | elevation: 4 | rotation: 0 | admit year: 0 | admit mnth: 0 | admit day: 0 | asrc year: 0 | asrc mnth: 0 | asrc day: 0 | admit rfc: additionNew | retir year: 0 | retir mnth: 0 | retir day: 0 | rsrc year: 0 | rsrc mnth: 0 | rsrc day: 0 | x level: levelOne | x reason: AA | x capture: photogrammetric | bcgs tile: 092C093 | source id: 092C093TWTR58
