=== DATASET RECORD ===
Title:          pub:WHSE_BASEMAPPING.FWA_WATERSHED_BOUNDARIES_SP
Dataset ID:     pub:WHSE_BASEMAPPING.FWA_WATERSHED_BOUNDARIES_SP
Source:         WFS
Fetched:        2026-04-05
Feature Count:  596
Geometry Types: LineString
Coverage Area:  Ucluelet, BC region
Bounding Box:   W=-125.673327 S=48.874486 E=-125.4 N=49.0
Coordinate System: WGS84 (EPSG:4326)

=== ATTRIBUTE SCHEMA ===
  watershed boundary id: numeric | range 710025277.00 to 862965032.00 | mean 808904128.60
  watershed group id: numeric | range 2.00 to 29.00 | mean 2.09
  edge type: numeric | range 100.00 to 5600.00 | mean 3963.00
  watershed group code: categorical | values: ALBN, CLAY
  length metre: numeric | range 0.44 to 7674.35 | mean 645.22
  feature source: categorical | values: Island, LakeReservoir, OP, RiverStream, areal stream sk, coastline, lake-def skelet, lake-indef skel, wshed-generator
  feature code: text | 11 unique values | sample: GB15300000, GB15300130, GE14850000, GG05800000, WA23111110...

=== SPATIAL SUMMARY ===
Total features in Ucluelet area: 596
  LineString: 596 features
Approximate centre: 48.9662°N, -125.5121°W

=== FEATURE DESCRIPTIONS ===
Dataset has 596 features. Describing a representative sample of 200:

Feature 257 from 'pub:WHSE_BASEMAPPING.FWA_WATERSHED_BOUNDARIES_SP', located at approximately 48.9777°N, -125.6418°W. watershed boundary id: 710094328 | watershed group id: 2 | edge type: 100 | watershed group code: ALBN | length metre: 505.802266031633 | feature source: Island | feature code: GE14850000
Feature 6 from 'pub:WHSE_BASEMAPPING.FWA_WATERSHED_BOUNDARIES_SP', located at approximately 48.9084°N, -125.5109°W. watershed boundary id: 710096862 | watershed group id: 2 | edge type: 100 | watershed group code: ALBN | length metre: 790.249898749141 | feature source: Island | feature code: GE14850000
Feature 177 from 'pub:WHSE_BASEMAPPING.FWA_WATERSHED_BOUNDARIES_SP', located at approximately 48.9673°N, -125.4142°W. watershed boundary id: 710094957 | watershed group id: 2 | edge type: 100 | watershed group code: ALBN | length metre: 3456.77233180638 | feature source: coastline | feature code: GG05800000
Feature 309 from 'pub:WHSE_BASEMAPPING.FWA_WATERSHED_BOUNDARIES_SP', located at approximately 48.9727°N, -125.4831°W. watershed boundary id: 855363521 | watershed group id: 2 | edge type: 5500 | watershed group code: ALBN | length metre: 137.547905660743 | feature source: wshed-generator | feature code: WA25100000
Feature 184 from 'pub:WHSE_BASEMAPPING.FWA_WATERSHED_BOUNDARIES_SP', located at approximately 48.9728°N, -125.4510°W. watershed boundary id: 855363487 | watershed group id: 2 | edge type: 5500 | watershed group code: ALBN | length metre: 2297.68446208707 | feature source: wshed-generator | feature code: WA25100000
Feature 584 from 'pub:WHSE_BASEMAPPING.FWA_WATERSHED_BOUNDARIES_SP', located at approximately 48.9986°N, -125.4896°W. watershed boundary id: 855363682 | watershed group id: 2 | edge type: 5500 | watershed group code: ALBN | length metre: 1258.69920659213 | feature source: wshed-generator | feature code: WA25100000
Feature 210 from 'pub:WHSE_BASEMAPPING.FWA_WATERSHED_BOUNDARIES_SP', located at approximately 48.9251°N, -125.5486°W. watershed boundary id: 710096304 | watershed group id: 2 | edge type: 100 | watershed group code: ALBN | length metre: 179.662962263792 | feature source: Island | feature code: GE14850000
Feature 271 from 'pub:WHSE_BASEMAPPING.FWA_WATERSHED_BOUNDARIES_SP', located at approximately 48.9786°N, -125.5293°W. watershed boundary id: 855363550 | watershed group id: 2 | edge type: 5500 | watershed group code: ALBN | length metre: 68.184630282008 | feature source: wshed-generator | feature code: WA25100000
Feature 81 from 'pub:WHSE_BASEMAPPING.FWA_WATERSHED_BOUNDARIES_SP', located at approximately 48.9616°N, -125.5064°W. watershed boundary id: 855363565 | watershed group id: 2 | edge type: 5500 | watershed group code: ALBN | length metre: 1145.17461340387 | feature source: wshed-generator | feature code: WA25100000
Feature 302 from 'pub:WHSE_BASEMAPPING.FWA_WATERSHED_BOUNDARIES_SP', located at approximately 48.9718°N, -125.4864°W. watershed boundary id: 855363600 | watershed group id: 2 | edge type: 5600 | watershed group code: ALBN | length metre: 42.4043450343181 | feature source: wshed-generator | feature code: WA25100000
Feature 131 from 'pub:WHSE_BASEMAPPING.FWA_WATERSHED_BOUNDARIES_SP', located at approximately 48.9354°N, -125.4745°W. watershed boundary id: 855363749 | watershed group id: 2 | edge type: 5500 | watershed group code: ALBN | length metre: 2372.21723989011 | feature source: wshed-generator | feature code: WA25100000
Feature 431 from 'pub:WHSE_BASEMAPPING.FWA_WATERSHED_BOUNDARIES_SP', located at approximately 48.9927°N, -125.4145°W. watershed boundary id: 855363803 | watershed group id: 2 | edge type: 5500 | watershed group code: ALBN | length metre: 217.297587440645 | feature source: wshed-generator | feature code: WA25100000
